NUMERO_CASO;NUMERO_BANCO;NOME_BANCO;CNPJ_OU_COMPE_BANCO;NUMERO_AGENCIA;NUMERO_CONTA;TIPO;NOME_TITULAR;CPF_CNPJ_TITULAR;DESCRICAO_LANCAMENTO;CNAB;DATA_LANCAMENTO;NUMERO_DOCUMENTO;NUMERO_DOCUMENTO_TRANSACAO;LOCAL_TRANSACAO;VALOR_TRANSACAO;NATUREZA_LANCAMENTO;VALOR_SALDO;NATUREZA_SALDO;CPF_CNPJ_OD;NOME_PESSOA_OD;TIPO_PESSOA_OD;NUMERO_BANCO_OD;NUMERO_AGENCIA_OD;NUMERO_CONTA_OD;CODIGO_BARRAS;OBSERVACAO;NOME_ENDOSSANTE_CHEQUE;DOC_ENDOSSANTE_CHEQUE
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"PAGAMENTO CONTA AGUA";104;19/06/2009;"""61901""";"""61901""";0;54,75;D;579,47;C;00.505.292/1110-21;"SANEAMENTO DE";2;1;3307;"""3522221""";;82600000000000000000000000000000000000000000;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"CHEQUE COMPENSADO";101;23/06/2009;"""850002""";"""850002""";0;144,3;D;435,17;C;;;;341;4383;"""238320008129""";;"Dados nÑo informados";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"CHEQUE COMPENSADO";101;23/06/2009;"""850004""";"""850004""";0;140;D;295,17;C;;;;341;4383;"""238399023113""";;"Dados nÑo informados";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"CHEQUE COMPENSADO";101;26/06/2009;"""850005""";"""850005""";0;140;D;155,17;C;;;;104;973;"""5666666666""";;"Dados nÑo informados";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"DEPOSITO EM DINHEIRO";201;29/06/2009;"""2045775273""";"""2045775273""";0;400;C;555,17;C;;;;0;0;;;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"SAQUE COM CARTAO";114;29/06/2009;"""290925000000000""";"""290924546144328""";0;30;D;525,17;C;;;;0;0;;;"SAQUE EM TERMINAL DE AUTOATENDIMENTO - PESQUISA CONCLUIDA";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"SAQUE COM CARTAO";114;29/06/2009;"""291737000000000""";"""291737116144328""";0;30;D;495,17;C;;;;0;0;;;"SAQUE EM TERMINAL DE AUTOATENDIMENTO - PESQUISA CONCLUIDA";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"PAGAMENTO CONTA LUZ";104;29/06/2009;"""62901""";"""62901""";0;23,83;D;471,34;C;00.678.189/1110-83;"CELG DISTRIBUI";2;1;3064;"""38488""";;83600000000000000000000000000000000000000000;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"PAGAMENTO CONTA LUZ";104;29/06/2009;"""62902""";"""62902""";0;16,34;D;455;C;00.678.189/1110-83;"CELG DISTRIBUI";2;1;3064;"""38488""";;83600000000000000000000000000000000000000000;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"CHEQUE COMPENSADO";101;30/06/2009;"""850006""";"""850006""";0;277,2;D;177,8;C;003.123.078-45;"JOSIAS PEREIRA";1;1;988;"""63141""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"SAQUE COM CARTAO";114;03/07/2009;"""31105100000000""";"""31105066144328""";0;155;D;22,8;C;;;;0;0;;;"SAQUE EM TERMINAL DE AUTOATENDIMENTO - PESQUISA CONCLUIDA";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"DEPOSITO ONLINE";201;16/07/2009;"""2288132430""";"""2288132430""";0;150;C;172,8;C;;;;0;0;;;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"CHEQUE COMPENSADO";101;22/07/2009;"""850003""";"""850003""";0;144,3;D;28,5;C;;;;341;4383;"""238320008129""";;"Dados nÑo informados";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"DEPOSITO ONLINE";201;12/08/2009;"""2346331404""";"""2346331404""";0;500;C;528,5;C;;;;0;0;;;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"CHEQUE COMPENSADO";101;12/08/2009;"""850007""";"""850007""";0;180;D;348,5;C;;;;1;3227;"""3341545589""";;"Conta nÑo localizada";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"SAQUE COM CARTAO";114;19/08/2009;"""191341000000000""";"""191341326144328""";0;50;D;298,5;C;;;;0;0;;;"SAQUE EM TERMINAL DE AUTOATENDIMENTO - PESQUISA CONCLUIDA";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"SAQUE COM CARTAO";114;24/08/2009;"""221407000000000""";"""221407006144328""";0;140;D;158,5;C;;;;0;0;;;"SAQUE EM TERMINAL DE AUTOATENDIMENTO - PESQUISA CONCLUIDA";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"SAQUE COM CARTAO";114;24/08/2009;"""221408000000000""";"""221408276144328""";0;10;D;148,5;C;;;;0;0;;;"SAQUE EM TERMINAL DE AUTOATENDIMENTO - PESQUISA CONCLUIDA";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"SAQUE COM CARTAO";114;24/08/2009;"""241346000000000""";"""241346316144328""";0;50;D;98,5;C;;;;0;0;;;"SAQUE EM TERMINAL DE AUTOATENDIMENTO - PESQUISA CONCLUIDA";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"SAQUE COM CARTAO";114;01/09/2009;"""11645100000000""";"""11645116144328""";0;20;D;78,5;C;;;;0;0;;;"SAQUE EM TERMINAL DE AUTOATENDIMENTO - PESQUISA CONCLUIDA";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"DEPOSITO ONLINE";201;11/09/2009;"""2713170179""";"""2713170179""";0;80;C;158,5;C;;;;0;0;;;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"DEPOSITO BLOQUEADO 1 DIA UTIL";205;11/09/2009;"""45461300000000""";"""45461320300406""";0;3402,25;*;158,5;C;00.808.008/1110-96;"PM SAO JOAO DA";2;1;377;"""566540""";;"NUM CHQ: 850176";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"DESBLOQUEIO DE DEPOSITO";201;14/09/2009;"""45461300000000""";"""45461320300406""";0;3402,25;C;3560,75;C;;;;1;0;;;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"CHEQUE COMPENSADO";101;16/09/2009;"""850008""";"""850008""";0;149,8;D;3410,95;C;;;;341;4383;"""238320008129""";;"Dados nÑo informados";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"SAQUE COM CARTAO";114;17/09/2009;"""454600""";"""454600""";0;2900;D;510,95;C;;;;0;0;;;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"PAGAMENTO CONTA AGUA";104;17/09/2009;"""91701""";"""91701""";0;57,83;D;453,12;C;00.505.292/1110-21;"SANEAMENTO DE";2;1;3307;"""3522221""";;82700000000000000000000000000000000000000000;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"SAQUE COM CARTAO";114;18/09/2009;"""181340000000000""";"""181339546144328""";0;90;D;363,12;C;;;;0;0;;;"SAQUE EM TERMINAL DE AUTOATENDIMENTO - PESQUISA CONCLUIDA";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"SAQUE COM CARTAO";114;21/09/2009;"""211307000000000""";"""211306596144328""";0;150;D;213,12;C;;;;0;0;;;"SAQUE EM TERMINAL DE AUTOATENDIMENTO - PESQUISA CONCLUIDA";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"CHEQUE COMPENSADO";101;21/09/2009;"""850011""";"""850011""";0;130,8;D;82,32;C;271.992.450-41;"VANESSA ALMEID";1;1;2500;"""563376""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"SAQUE COM CARTAO";114;05/10/2009;"""51258200000000""";"""51258196144328""";0;80;D;2,32;C;;;;0;0;;;"SAQUE EM TERMINAL DE AUTOATENDIMENTO - PESQUISA CONCLUIDA";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"DEPOSITO ONLINE";201;09/10/2009;"""2811947452""";"""2811947452""";0;240;C;242,32;C;;;;0;0;;;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"DEPOSITO ONLINE";201;13/10/2009;"""2811945464""";"""2811945464""";0;234;C;476,32;C;;;;0;0;;;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"CHEQUE COMPENSADO";101;14/10/2009;"""850009""";"""850009""";0;149,8;D;326,52;C;;;;341;4383;"""238320008129""";;"Dados nÑo informados";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"CHEQUE COMPENSADO";101;16/10/2009;"""850012""";"""850012""";0;123;D;203,52;C;;;;341;5315;"""135199044383""";;"Dados nÑo informados";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"DEPOSITO ONLINE";201;03/11/2009;"""2226649818""";"""2226649818""";0;752;C;955,52;C;;;;0;0;;;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"SAQUE COM CARTAO";114;04/11/2009;"""454600""";"""454600""";0;250;D;705,52;C;;;;0;0;;;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"SAQUE COM CARTAO";114;05/11/2009;"""51301400000000""";"""51301386144328""";0;200;D;505,52;C;;;;0;0;;;"SAQUE EM TERMINAL DE AUTOATENDIMENTO - PESQUISA CONCLUIDA";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"SAQUE COM CARTAO";114;06/11/2009;"""61323600000000""";"""61323596144328""";0;100;D;405,52;C;;;;0;0;;;"SAQUE EM TERMINAL DE AUTOATENDIMENTO - PESQUISA CONCLUIDA";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"PAGAMENTO CONTA AGUA";104;09/11/2009;"""110901""";"""110901""";0;54,57;D;350,95;C;00.505.292/1110-21;"SANEAMENTO DE";2;1;3307;"""3522221""";;82700000000000000000000000000000000000000000;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"IMPOSTO DE RENDA";205;16/11/2009;"""103171000000000""";"""103170800162673""";0;222,25;C;573,2;C;;;;1;0;;;"CREDITO RESTITUICAO IRPF";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"CHEQUE COMPENSADO";101;18/11/2009;"""850010""";"""850010""";0;149,8;D;423,4;C;;;;341;4383;"""238320008129""";;"Dados nÑo informados";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;CHEQUE;101;19/11/2009;"""850013""";"""850013""";0;186,3;D;237,1;C;;;;0;0;;;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"TARIFA DE EXTRATO";105;27/11/2009;"""91127""";"""91127""";0;1,45;D;235,65;C;;"BANCO DO BRASI";2;1;4546;"""1050553055""";;"CONTRAPARTIDA DO LANC.EM CONTA INTERNA BB-PRESTACAO SERVICOS";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"TARIFA DE FORNECIMENTO CHEQUE";105;27/11/2009;"""91127""";"""91127""";0;6;D;229,65;C;;"BANCO DO BRASI";2;1;4546;"""1050553055""";;"CONTRAPARTIDA DO LANC.EM CONTA INTERNA BB-PRESTACAO SERVICOS";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"TRANSFERENCIA ON LINE";117;30/11/2009;"""224546000000000""";"""224546000006340""";0;200;D;29,65;C;637.425.780-49;"MARIA ALMEIDA";1;1;4546;"""63205""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"CHEQUE COMPENSADO";101;02/12/2009;"""850014""";"""850014""";0;110;D;80,35;D;;;;341;4383;"""238399023113""";;"Dados nÑo informados";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"DEPOSITO EM DINHEIRO";201;08/12/2009;"""45461300000000""";"""45461320300436""";0;200;C;119,65;C;;;;0;0;;;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"COBRANCA DE JUROS";102;10/12/2009;"""511058916""";"""511058916""";0;1,22;D;118,43;C;;"RENDAS DE EMPR";2;1;4546;"""1550189566""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"CHEQUE COMPENSADO";101;15/12/2009;"""850016""";"""850016""";0;200;D;81,57;D;;;;341;4383;"""238399023113""";;"Dados nÑo informados";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"DEPOSITO EM DINHEIRO";201;29/12/2009;"""45461300000000""";"""45461320300376""";0;2000;C;1918,43;C;;;;0;0;;;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"COBRANCA DE I.O.F.";110;04/01/2010;"""391100701""";"""391100701""";0;,68;D;1917,75;C;;"IOF A RECOLHER";2;1;4546;"""3955007050""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"CHEQUE COMPENSADO";101;05/01/2010;"""850015""";"""850015""";0;110;D;1807,75;C;;;;341;4383;"""238399023113""";;"Dados nÑo informados";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"CHEQUE COMPENSADO";101;08/01/2010;"""850017""";"""850017""";0;120;D;1687,75;C;;;;341;4383;"""238399023113""";;"Dados nÑo informados";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"SAQUE COM CARTAO";114;11/01/2010;"""454600""";"""454600""";0;910,23;D;777,52;C;;;;0;0;;;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;CHEQUE;101;11/01/2010;"""850018""";"""850018""";0;97,5;D;680,02;C;;;;0;0;;;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"SAQUE COM CARTAO";114;11/01/2010;"""91044500000000""";"""91044486144328""";0;20;D;660,02;C;;;;0;0;;;"SAQUE EM TERMINAL DE AUTOATENDIMENTO - PESQUISA CONCLUIDA";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"SAQUE COM CARTAO";114;11/01/2010;"""91048600000000""";"""91048586144328""";0;180;D;480,02;C;;;;0;0;;;"SAQUE EM TERMINAL DE AUTOATENDIMENTO - PESQUISA CONCLUIDA";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"COBRANCA DE JUROS";102;11/01/2010;"""511058916""";"""511058916""";0;2,91;D;477,11;C;;"RENDAS DE EMPR";2;1;4546;"""1550189566""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"TRANSFERIDO PARA POUPANCA";117;13/01/2010;"""10008425""";"""10008425""";0;400;D;77,11;C;281.479.310-18;"ZITA AMELI";1;1;4546;"""500082417""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"DEPOSITO EM DINHEIRO";201;28/01/2010;"""45461300000000""";"""45461320300112""";0;1274,35;C;1351,46;C;;;;0;0;;;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"PAGAMENTO DE TITULO";104;28/01/2010;"""12801""";"""12801""";0;910,23;D;441,23;C;;"TITULO - OUTRO";;623;0;;;62400000000000000000000000000000000000000000;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"SAQUE COM CARTAO";114;29/01/2010;"""291236000000000""";"""291236116144328""";0;50;D;391,23;C;;;;0;0;;;"SAQUE EM TERMINAL DE AUTOATENDIMENTO - PESQUISA CONCLUIDA";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"SAQUE COM CARTAO";114;05/02/2010;"""51255300000000""";"""51255346144328""";0;100;D;291,23;C;;;;0;0;;;"SAQUE EM TERMINAL DE AUTOATENDIMENTO - PESQUISA CONCLUIDA";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;CHEQUE;101;09/02/2010;"""850019""";"""850019""";0;97,5;D;193,73;C;;;;0;0;;;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"SAQUE COM CARTAO";114;10/02/2010;"""101129000000000""";"""101129406144328""";0;20;D;173,73;C;;;;0;0;;;"SAQUE EM TERMINAL DE AUTOATENDIMENTO - PESQUISA CONCLUIDA";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;CHEQUE;101;12/02/2010;"""850020""";"""850020""";0;200;D;26,27;D;;;;0;0;;;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"SAQUE COM CARTAO";114;23/02/2010;"""231348000000000""";"""231348276144328""";0;10;D;36,27;D;;;;0;0;;;"SAQUE EM TERMINAL DE AUTOATENDIMENTO - PESQUISA CONCLUIDA";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"TARIFA DE EXTRATO";105;23/02/2010;"""100223""";"""100223""";0;1,45;D;37,72;D;;"BANCO DO BRASI";2;1;4546;"""1050553055""";;"CONTRAPARTIDA DO LANC.EM CONTA INTERNA BB-PRESTACAO SERVICOS";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"COBRANCA DE I.O.F.";110;01/03/2010;"""391100701""";"""391100701""";0;,16;D;37,88;D;;"IOF A RECOLHER";2;1;4546;"""3955007050""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"SAQUE COM CARTAO";114;09/03/2010;"""91340500000000""";"""91340526144328""";0;40;D;77,88;D;;;;0;0;;;"SAQUE EM TERMINAL DE AUTOATENDIMENTO - PESQUISA CONCLUIDA";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"COBRANCA DE JUROS";102;10/03/2010;"""511058916""";"""511058916""";0;2,28;D;80,16;D;;"RENDAS DE EMPR";2;1;4546;"""1550189566""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"DEPOSITO EM DINHEIRO";201;19/03/2010;"""45461100000000""";"""45461052100508""";0;2300;C;2219,84;C;;;;0;0;;;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"DEPOSITO ONLINE";201;22/03/2010;"""2938725120""";"""2938725120""";0;35;C;2254,84;C;;;;0;0;;;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"SAQUE COM CARTAO";114;22/03/2010;"""221106000000000""";"""221105586144328""";0;280;D;1974,84;C;;;;0;0;;;"SAQUE EM TERMINAL DE AUTOATENDIMENTO - PESQUISA CONCLUIDA";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"SAQUE COM CARTAO";114;26/03/2010;"""261035000000000""";"""261034586144328""";0;60;D;1914,84;C;;;;0;0;;;"SAQUE EM TERMINAL DE AUTOATENDIMENTO - PESQUISA CONCLUIDA";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"SAQUE COM CARTAO";114;29/03/2010;"""291444000000000""";"""291444036144328""";0;300;D;1614,84;C;;;;0;0;;;"SAQUE EM TERMINAL DE AUTOATENDIMENTO - PESQUISA CONCLUIDA";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"SAQUE COM CARTAO";114;31/03/2010;"""311544000000000""";"""311543586144328""";0;200;D;1414,84;C;;;;0;0;;;"SAQUE EM TERMINAL DE AUTOATENDIMENTO - PESQUISA CONCLUIDA";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""80330""";1;"LUIZ PEREIRA B";291.113.780-93;"PAGAMENTO DE TITULO";104;31/03/2010;"""33101""";"""33101""";0;832,43;D;582,41;C;;"TITULO - OUTRO";;237;0;;;23800000000000000000000000000000000000000000;;
